time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.08700000000000001,0.088,0.08761904761904762,0.088,0.0004856209060564494,0.066,0.067,0.06605000000000001,0.066,0.00021794494717703385,1.597,1.6460000000000001,1.62045,1.621,0.01111968974387327,0.047,0.049,0.04775000000000001,0.048,0.0005361902647381809,1.2790000000000001,1.318,1.2972000000000006,1.298,0.007513986957667661,0.066,0.067,0.06625,0.066,0.0004330127018922198,6.368,6.559,6.453100000000001,6.462,0.04109610687157601,0.168,0.17,0.16945,0.1695,0.0005894913061275802,3.948,4.061,4.004149999999999,4.005,0.02474121056052028,0.051000000000000004,0.052000000000000005,0.05180000000000001,0.052000000000000005,0.00040000000000000034,64,8,8192,22016,32768,True,552,1
0.084,0.089,0.08671428571428572,0.08700000000000001,0.001239925387265857,0.065,0.067,0.0663,0.066,0.0007141428428542857,1.579,1.671,1.6314000000000004,1.6445,0.024340090386027746,0.046,0.048,0.04725000000000001,0.047,0.0005361902647381809,1.2650000000000001,1.338,1.3064500000000003,1.316,0.01957159932146578,0.066,0.068,0.0667,0.067,0.0005567764362830027,6.285,6.656000000000001,6.5099,6.5565,0.08265101330292338,0.167,0.17,0.16885,0.169,0.0007921489758877438,3.912,4.0840000000000005,4.016850000000001,4.0245,0.04003033224943314,0.05,0.051000000000000004,0.05065000000000001,0.051000000000000004,0.0004769696007084733,64,8,8192,22016,32768,True,544,1
0.081,0.085,0.08323809523809524,0.083,0.0010647942749999007,0.064,0.067,0.06515,0.065,0.0006538348415311016,1.552,1.619,1.57905,1.5755,0.016809149294357513,0.045,0.046,0.045950000000000005,0.046,0.00021794494717703385,1.242,1.296,1.2664000000000002,1.262,0.014705101155721427,0.065,0.067,0.0655,0.065,0.0005916079783099621,6.19,6.4590000000000005,6.3106,6.282500000000001,0.07257368669152754,0.165,0.167,0.16634999999999997,0.166,0.0006538348415311017,3.83,3.966,3.904850000000001,3.9055,0.035746713135615706,0.049,0.05,0.04950000000000001,0.0495,0.0005000000000000006,64,8,8192,22016,32768,True,536,1
0.08,0.083,0.08214285714285714,0.083,0.0010816968277714816,0.063,0.065,0.06400000000000002,0.064,0.0005477225575051667,1.539,1.619,1.58685,1.596,0.021140659876172294,0.045,0.046,0.04565000000000001,0.046,0.0004769696007084732,1.233,1.296,1.274,1.2770000000000001,0.014314328485821474,0.063,0.065,0.06395000000000002,0.064,0.0003840572873934307,6.117,6.458,6.34335,6.3660000000000005,0.07356512420977765,0.163,0.166,0.16490000000000002,0.165,0.0007681145747868616,3.7880000000000003,3.977,3.8912,3.9025,0.04381506590203874,0.048,0.049,0.04830000000000001,0.048,0.0004582575694955844,64,8,8192,22016,32768,True,528,1
0.078,0.083,0.08123809523809525,0.081,0.0009209085526577968,0.064,0.066,0.065,0.065,0.00044721359549995833,1.532,1.621,1.59945,1.596,0.018629210933370215,0.044,0.046,0.04510000000000001,0.045,0.0005385164807134509,1.226,1.298,1.2811,1.278,0.015436644713149286,0.063,0.066,0.065,0.065,0.0005477225575051667,6.106,6.461,6.3725,6.367,0.0775206424121989,0.164,0.167,0.1657,0.166,0.0008426149773176365,3.798,3.967,3.9156000000000004,3.9245,0.0438672998941125,0.047,0.048,0.047700000000000006,0.048,0.0004582575694955844,64,8,8192,22016,32768,True,520,1
0.079,0.084,0.08190476190476191,0.082,0.0012688488185213563,0.064,0.067,0.0656,0.066,0.0006633249580710806,1.5150000000000001,1.607,1.56725,1.5710000000000002,0.024398514299030585,0.045,0.045,0.045000000000000005,0.045,6.938893903907228e-18,1.1380000000000001,1.207,1.1788,1.1795,0.01655777762865536,0.064,0.066,0.06545000000000001,0.0655,0.0005894913061275802,5.671,6.014,5.87165,5.8575,0.07652599231633654,0.165,0.168,0.1661,0.166,0.0008306623862918082,3.345,3.593,3.4650499999999993,3.4715,0.05816311116162886,0.048,0.05,0.04900000000000001,0.049,0.0003162277660168382,64,8,8192,22016,32768,True,512,1
0.077,0.081,0.07857142857142858,0.078,0.0010942024088643873,0.058,0.06,0.05895,0.059000000000000004,0.0005894913061275785,1.475,1.56,1.5213500000000002,1.5155,0.021152482123854847,0.043000000000000003,0.045,0.044300000000000006,0.044,0.000556776436283002,1.109,1.171,1.1458,1.141,0.01759715886158898,0.058,0.061,0.059550000000000006,0.06,0.0006689544080129801,5.517,5.835,5.71115,5.678,0.08187140831816668,0.153,0.156,0.15425,0.154,0.0008291561975888507,3.305,3.462,3.378850000000001,3.3674999999999997,0.04138390387578241,0.047,0.049,0.04800000000000001,0.048,0.00044721359549995833,64,8,8192,22016,32768,True,504,1
0.076,0.08,0.07761904761904762,0.077,0.0011328930717495551,0.057,0.059000000000000004,0.05800000000000001,0.058,0.0006324555320336764,1.494,1.562,1.5256500000000002,1.5175,0.021831800200624744,0.043000000000000003,0.044,0.04365000000000001,0.044,0.00047696960070846994,1.122,1.171,1.1497500000000003,1.154,0.01723332527401482,0.057,0.059000000000000004,0.05815,0.058,0.0005722761571129803,5.59,5.846,5.734150000000001,5.7495,0.08988619193179789,0.15,0.152,0.15104999999999996,0.151,0.0004974937185533105,3.2960000000000003,3.481,3.3821,3.362,0.05570538573603092,0.046,0.049,0.04715000000000001,0.047,0.0005722761571129803,64,8,8192,22016,32768,True,496,1
0.076,0.08,0.07719047619047621,0.077,0.0009571310115353236,0.058,0.059000000000000004,0.058399999999999994,0.058,0.0004898979485566361,1.5150000000000001,1.583,1.5446999999999997,1.537,0.016616558007000105,0.043000000000000003,0.044,0.043250000000000004,0.043000000000000003,0.0004330127018922167,1.1380000000000001,1.189,1.1618499999999998,1.155,0.013350187264604185,0.058,0.059000000000000004,0.058550000000000005,0.059000000000000004,0.0004974937185533105,5.6690000000000005,5.92,5.792199999999999,5.764,0.061905250181224405,0.15,0.151,0.15029999999999996,0.15,0.0004582575694955844,3.357,3.5060000000000002,3.4237,3.4355,0.03477225905804802,0.046,0.047,0.04635000000000001,0.046,0.0004769696007084732,64,8,8192,22016,32768,True,488,1
0.076,0.078,0.07671428571428572,0.077,0.0005471012044321938,0.058,0.059000000000000004,0.058699999999999995,0.059000000000000004,0.0004582575694955844,1.537,1.584,1.55795,1.559,0.01084193248457121,0.043000000000000003,0.044,0.043250000000000004,0.043000000000000003,0.0004330127018922167,1.159,1.19,1.17165,1.172,0.00715733889095662,0.058,0.06,0.058899999999999994,0.059000000000000004,0.00043588989435406684,5.739,5.922,5.830299999999999,5.8345,0.03171293111650194,0.149,0.15,0.14934999999999998,0.149,0.0004769696007084732,3.399,3.5220000000000002,3.45285,3.452,0.027743963307357525,0.045,0.046,0.04560000000000001,0.046,0.0004898979485566361,64,8,8192,22016,32768,True,480,1
0.07200000000000001,0.075,0.07323809523809524,0.073,0.0008109231602822062,0.056,0.058,0.05735,0.057,0.0005722761571129804,1.474,1.542,1.5134500000000002,1.5150000000000001,0.017402514186174372,0.042,0.043000000000000003,0.04240000000000001,0.042,0.000489897948556636,1.108,1.161,1.1388500000000001,1.1385,0.013153991789567143,0.057,0.058,0.057300000000000004,0.057,0.0004582575694955844,5.516,5.767,5.676100000000001,5.668,0.06450728641014135,0.146,0.148,0.14709999999999995,0.147,0.0005385164807134509,3.248,3.41,3.3525,3.3594999999999997,0.03780410030671273,0.044,0.045,0.044550000000000006,0.045,0.0004974937185533104,64,8,8192,22016,32768,True,472,1
0.07100000000000001,0.074,0.07219047619047621,0.07200000000000001,0.0010056529562829895,0.056,0.058,0.05669999999999999,0.057,0.0005567764362830027,1.493,1.562,1.5151999999999999,1.516,0.016399999999999998,0.041,0.042,0.04155000000000001,0.042,0.0004974937185533104,1.121,1.175,1.14095,1.141,0.014534355850879657,0.056,0.058,0.05675,0.057,0.0006224949798994371,5.589,5.844,5.68035,5.675,0.06932840327023261,0.145,0.146,0.14554999999999998,0.146,0.0004974937185533104,3.277,3.446,3.3565000000000005,3.3605,0.04076702098510512,0.043000000000000003,0.044,0.043800000000000006,0.044,0.0003999999999999976,64,8,8192,22016,32768,True,464,1
0.07,0.073,0.07157142857142858,0.07200000000000001,0.0007284313590846816,0.057,0.059000000000000004,0.05745,0.057,0.0005894913061275804,1.494,1.559,1.5306,1.537,0.01422814112946588,0.041,0.042,0.041650000000000006,0.042,0.00047696960070847325,1.122,1.171,1.1509500000000001,1.154,0.011056559139262042,0.057,0.058,0.057650000000000014,0.058,0.00047696960070847325,5.589,5.8340000000000005,5.733700000000001,5.7495,0.05463982064392228,0.145,0.146,0.14544999999999997,0.145,0.0004974937185533104,3.2800000000000002,3.451,3.379,3.3865,0.041908233081340944,0.042,0.044,0.04300000000000001,0.043000000000000003,0.0003162277660168371,64,8,8192,22016,32768,True,456,1
0.07,0.07200000000000001,0.07119047619047619,0.07100000000000001,0.0004994327848429298,0.057,0.059000000000000004,0.05790000000000001,0.058,0.0005385164807134509,1.536,1.56,1.5537499999999995,1.558,0.008595783850237293,0.04,0.042,0.041150000000000006,0.041,0.00047696960070847325,1.154,1.172,1.168,1.171,0.006058052492344392,0.057,0.058,0.05790000000000001,0.058,0.0003000000000000003,5.748,5.8790000000000004,5.82185,5.830500000000001,0.02634060553594021,0.14400000000000002,0.146,0.1455,0.146,0.0005916079783099586,3.114,3.203,3.1559999999999997,3.1610000000000005,0.019879637823662685,0.043000000000000003,0.044,0.04340000000000001,0.043000000000000003,0.0004898979485566326,64,8,8192,22016,32768,True,448,1
0.068,0.07,0.06866666666666667,0.069,0.0006424160744396216,0.056,0.057,0.05645,0.056,0.0004974937185533104,1.493,1.538,1.5135500000000002,1.514,0.017261155812980766,0.04,0.041,0.040150000000000005,0.04,0.00035707142142714284,1.122,1.157,1.1371,1.137,0.013018832512940568,0.056,0.057,0.0566,0.057,0.000489897948556636,5.588,5.7540000000000004,5.667800000000001,5.665,0.060847843018466935,0.14300000000000002,0.14400000000000002,0.14335,0.14300000000000002,0.0004769696007084732,3.028,3.123,3.0731,3.0725,0.032562094527225964,0.042,0.044,0.04275000000000001,0.043000000000000003,0.00053619026473818,64,8,8192,22016,32768,True,440,1
0.066,0.07,0.06823809523809524,0.068,0.0011086139739831264,0.05,0.052000000000000005,0.05115000000000001,0.051000000000000004,0.0005722761571129803,1.472,1.561,1.51885,1.5170000000000001,0.026627570298470703,0.036000000000000004,0.037,0.03640000000000001,0.036000000000000004,0.0004898979485566326,1.106,1.175,1.1430000000000002,1.146,0.021417282740814676,0.05,0.052000000000000005,0.05060000000000001,0.051000000000000004,0.0005830951894845307,5.511,5.841,5.7002999999999995,5.7095,0.10107576366270996,0.131,0.133,0.13190000000000004,0.132,0.0007000000000000005,2.993,3.1630000000000003,3.08895,3.0915,0.043659449149067386,0.04,0.042,0.04110000000000001,0.041,0.00043588989435406776,64,8,8192,22016,32768,True,432,1
0.065,0.068,0.0672857142857143,0.068,0.000982846068597634,0.05,0.052000000000000005,0.05095000000000001,0.051000000000000004,0.00038405728739343076,1.473,1.536,1.5271500000000002,1.5355,0.019063774547554858,0.035,0.037,0.03620000000000001,0.036000000000000004,0.0005099019513592762,1.107,1.154,1.1473499999999999,1.1535,0.014185467916145705,0.05,0.052000000000000005,0.050900000000000015,0.051000000000000004,0.0006244997998398404,5.5120000000000005,5.748,5.71965,5.745,0.06391343755424206,0.128,0.13,0.12974999999999998,0.13,0.0005361902647381809,2.988,3.116,3.09235,3.1045,0.0284047091166236,0.04,0.042,0.04070000000000001,0.041,0.0005567764362830027,64,8,8192,22016,32768,True,424,1
0.065,0.067,0.06642857142857143,0.067,0.0007284313590846842,0.05,0.052000000000000005,0.051250000000000004,0.051000000000000004,0.0005361902647381809,1.482,1.559,1.5406999999999997,1.5505,0.02312379726602012,0.035,0.036000000000000004,0.03575000000000001,0.036000000000000004,0.0004330127018922197,1.116,1.171,1.1581,1.1669999999999998,0.017011466721009068,0.05,0.052000000000000005,0.05120000000000001,0.051000000000000004,0.0006782329983125276,5.564,5.831,5.7786,5.813000000000001,0.07839668360332597,0.127,0.13,0.12894999999999998,0.129,0.0006689544080129832,2.994,3.141,3.09625,3.1105,0.03762960935221086,0.039,0.04,0.03950000000000001,0.0395,0.0005000000000000004,64,8,8192,22016,32768,True,416,1
0.062,0.064,0.06314285714285714,0.063,0.0006388765649999405,0.049,0.05,0.04975000000000001,0.05,0.0004330127018922197,1.452,1.493,1.4846,1.493,0.016181470884935063,0.034,0.036000000000000004,0.03490000000000001,0.035,0.0006244997998398404,1.091,1.122,1.11555,1.1215000000000002,0.012159255733802162,0.049,0.051000000000000004,0.049900000000000014,0.05,0.000538516480713451,5.434,5.587,5.558,5.586,0.05636310850192699,0.125,0.127,0.12599999999999997,0.126,0.00044721359549995833,2.939,3.017,3.0013,3.011,0.024641631439496867,0.038,0.039,0.03875000000000001,0.039,0.0004330127018922197,64,8,8192,22016,32768,True,408,1
0.06,0.064,0.06223809523809524,0.062,0.0010647942749999007,0.049,0.05,0.04960000000000001,0.05,0.0004898979485566361,1.452,1.516,1.49665,1.5035,0.02186612677179019,0.033,0.035,0.03370000000000001,0.034,0.0005567764362830027,1.091,1.143,1.1235499999999998,1.129,0.017948467901188692,0.048,0.049,0.04875000000000001,0.049,0.0004330127018922197,5.4350000000000005,5.672,5.60375,5.6505,0.08328197584111455,0.123,0.125,0.12465,0.125,0.0005722761571129802,2.927,3.049,3.0116,3.031,0.03831109499870763,0.037,0.038,0.037200000000000004,0.037,0.0004000000000000003,64,8,8192,22016,32768,True,400,1
0.06,0.062,0.06138095238095239,0.061,0.000652919485752481,0.049,0.05,0.04945000000000001,0.049,0.0004974937185533104,1.453,1.536,1.5068500000000005,1.5135,0.02186841329406412,0.033,0.034,0.03350000000000001,0.0335,0.0005000000000000004,1.091,1.154,1.1326,1.137,0.017217433025860734,0.049,0.05,0.04945000000000001,0.049,0.0004974937185533104,5.4350000000000005,5.747,5.6431000000000004,5.6645,0.07993365999377229,0.123,0.125,0.12455000000000001,0.125,0.0005894913061275802,2.926,3.077,3.0223,3.026,0.03434545093604098,0.036000000000000004,0.037,0.03620000000000001,0.036000000000000004,0.0003999999999999976,64,8,8192,22016,32768,True,392,1
0.064,0.067,0.0658095238095238,0.066,0.0010962728031639378,0.051000000000000004,0.053,0.05200000000000001,0.052000000000000005,0.0006324555320336743,1.206,1.2650000000000001,1.2489500000000002,1.2595,0.01898282118126809,0.034,0.035,0.03425000000000001,0.034,0.00043301270189221973,0.806,0.848,0.8343,0.8425,0.013978912690191574,0.051000000000000004,0.053,0.05215000000000001,0.052000000000000005,0.0006538348415310989,4.013,4.21,4.1522,4.186,0.0654825167506565,0.127,0.13,0.1287,0.129,0.0007141428428542857,2.826,2.964,2.91655,2.9234999999999998,0.03913371308731126,0.035,0.037,0.03540000000000001,0.035,0.0005830951894845296,64,8,8192,22016,32768,True,384,1
0.059000000000000004,0.064,0.0620952380952381,0.063,0.001540091583694879,0.049,0.052000000000000005,0.050900000000000015,0.051000000000000004,0.0008306623862918082,1.154,1.226,1.2017,1.2115,0.027747252116200636,0.032,0.034,0.032900000000000006,0.033,0.0005385164807134509,0.771,0.8300000000000001,0.8065000000000001,0.8165,0.01859435398178707,0.05,0.053,0.050900000000000015,0.051000000000000004,0.0006999999999999996,3.839,4.0840000000000005,4.0097000000000005,4.0535,0.08837482673250348,0.125,0.128,0.12654999999999997,0.127,0.0008046738469715548,2.715,2.868,2.8138,2.8395,0.05485125340409282,0.033,0.035,0.03395000000000001,0.034,0.0005894913061275804,64,8,8192,22016,32768,True,376,1
0.06,0.062,0.060952380952380945,0.061,0.0007221786137191959,0.049,0.05,0.04980000000000001,0.05,0.00040000000000000034,1.171,1.224,1.1980999999999997,1.2055,0.015152227559009248,0.031,0.033,0.03205000000000001,0.032,0.00038405728739343076,0.782,0.8170000000000001,0.7998,0.805,0.010077698149875306,0.049,0.05,0.04980000000000001,0.05,0.00040000000000000034,3.896,4.074,3.9953499999999997,4.011,0.0468863252985346,0.124,0.126,0.12535000000000002,0.125,0.0006538348415311016,2.734,2.852,2.80275,2.8049999999999997,0.031080339444735747,0.032,0.033,0.03245000000000001,0.032,0.0004974937185533104,64,8,8192,22016,32768,True,368,1
0.059000000000000004,0.061,0.06019047619047618,0.06,0.0007315376902731993,0.044,0.045,0.044500000000000005,0.0445,0.0005000000000000006,1.187,1.224,1.2037999999999998,1.205,0.01467174154625145,0.031,0.032,0.031450000000000006,0.031,0.0004974937185533104,0.793,0.8170000000000001,0.8055,0.805,0.009378166132032432,0.044,0.045,0.04465000000000001,0.045,0.0004769696007084732,3.95,4.07,4.0152,4.01,0.04841136230266609,0.112,0.114,0.1126,0.113,0.0005830951894845307,2.757,2.859,2.8015,2.797,0.029650463740049645,0.031,0.033,0.03225000000000001,0.032,0.0005361902647381809,64,8,8192,22016,32768,True,360,1
0.058,0.063,0.0607142857142857,0.061,0.0016371536607305785,0.044,0.046,0.045250000000000005,0.045,0.0007664854858377951,1.17,1.2630000000000001,1.2361000000000002,1.242,0.029351149892295578,0.03,0.032,0.031150000000000004,0.031,0.0005722761571129803,0.782,0.846,0.8275,0.8290000000000001,0.019622690946962375,0.044,0.047,0.04540000000000001,0.0455,0.0008000000000000007,3.894,4.205,4.121,4.132,0.0969546285640866,0.11,0.113,0.11170000000000002,0.112,0.0007141428428542857,2.714,2.9290000000000003,2.8679,2.879,0.06355226195817111,0.031,0.033,0.031950000000000006,0.032,0.00038405728739343076,64,8,8192,22016,32768,True,352,1
0.055,0.058,0.05642857142857142,0.057,0.0009035079029052519,0.043000000000000003,0.044,0.043750000000000004,0.044,0.00043301270189221664,1.137,1.204,1.17625,1.187,0.020726492708608473,0.029,0.031,0.029900000000000003,0.03,0.0004358898943540667,0.759,0.804,0.7860999999999999,0.793,0.013152566289511728,0.043000000000000003,0.044,0.04360000000000001,0.044,0.0004898979485566326,3.783,4.008,3.9192500000000003,3.9490000000000003,0.06268402906642169,0.108,0.11,0.10880000000000001,0.109,0.000509901951359279,2.644,2.7920000000000003,2.7307499999999996,2.7435,0.03991600556167915,0.03,0.031,0.030050000000000004,0.03,0.00021794494717703388,64,8,8192,22016,32768,True,344,1
0.054,0.057,0.055761904761904776,0.056,0.0008676603408708863,0.042,0.044,0.043000000000000003,0.043000000000000003,0.0003162277660168371,1.154,1.205,1.1877999999999997,1.188,0.01788183435780574,0.029,0.03,0.029500000000000005,0.0295,0.0004999999999999987,0.77,0.805,0.7936999999999999,0.7935000000000001,0.01107293998900022,0.042,0.043000000000000003,0.04285000000000001,0.043000000000000003,0.00035707142142714284,3.837,4.009,3.958699999999999,3.951,0.054481281189046944,0.106,0.108,0.10700000000000001,0.107,0.00044721359549995833,2.677,2.794,2.7454500000000004,2.7485,0.03384446040343975,0.029,0.03,0.029900000000000003,0.03,0.00029999999999999927,64,8,8192,22016,32768,True,336,1
0.053,0.056,0.05504761904761905,0.055,0.0008984743935292012,0.042,0.044,0.042550000000000004,0.0425,0.0005894913061275795,1.17,1.223,1.2017,1.205,0.018014161096204316,0.028,0.03,0.029050000000000003,0.029,0.0003840572873934299,0.781,0.8170000000000001,0.8032,0.805,0.01111125555461669,0.042,0.044,0.043100000000000006,0.043000000000000003,0.0004358898943540656,3.892,4.0680000000000005,4.004450000000001,4.0095,0.055156572591124685,0.106,0.108,0.10685000000000003,0.107,0.0004769696007084733,2.703,2.821,2.7698000000000005,2.774,0.035392937148532956,0.028,0.029,0.028850000000000004,0.029,0.00035707142142714284,64,8,8192,22016,32768,True,328,1
0.054,0.056,0.05480952380952382,0.055,0.0006632565846278158,0.044,0.045,0.044250000000000005,0.044,0.00043301270189221973,1.201,1.244,1.2256,1.225,0.010832358930537696,0.028,0.029,0.028950000000000004,0.029,0.00021794494717703385,0.8140000000000001,0.838,0.8239000000000001,0.8210000000000001,0.007210409142344123,0.043000000000000003,0.044,0.043550000000000005,0.044,0.0004974937185533069,4.043,4.187,4.10055,4.0815,0.03792818872553754,0.105,0.107,0.1065,0.107,0.0006708203932499376,2.387,2.461,2.4314500000000003,2.432,0.018287905839652542,0.03,0.031,0.030100000000000005,0.03,0.00030000000000000024,64,8,8192,22016,32768,True,320,1
0.05,0.052000000000000005,0.05100000000000001,0.051000000000000004,0.0005345224838248493,0.042,0.044,0.0427,0.043000000000000003,0.0005567764362830018,1.153,1.187,1.16975,1.17,0.007529110173187815,0.027,0.028,0.027500000000000004,0.0275,0.0005000000000000004,0.77,0.792,0.7805500000000001,0.781,0.0053895732669665105,0.042,0.043000000000000003,0.04215000000000001,0.042,0.00035707142142714284,3.8360000000000003,3.947,3.8907500000000006,3.8914999999999997,0.026324655743238064,0.10400000000000001,0.105,0.10430000000000002,0.10400000000000001,0.00045825756949557803,2.31,2.366,2.3325500000000003,2.331,0.011447598001327636,0.028,0.029,0.028500000000000004,0.0285,0.0005000000000000004,64,8,8192,22016,32768,True,312,1
0.049,0.052000000000000005,0.05023809523809525,0.05,0.0008676603408708862,0.04,0.041,0.04085000000000001,0.041,0.00035707142142714284,1.137,1.19,1.1752,1.1785,0.01580063289871645,0.027,0.028,0.027100000000000003,0.027,0.00030000000000000024,0.759,0.801,0.7852000000000001,0.79,0.012528367810692671,0.04,0.042,0.04135000000000001,0.041,0.0005722761571129803,3.782,3.974,3.9137499999999994,3.9485,0.057039350452122176,0.10300000000000001,0.105,0.10380000000000003,0.10400000000000001,0.0005099019513592773,2.265,2.369,2.3363,2.341,0.026205152165175445,0.027,0.028,0.027350000000000003,0.027,0.00047696960070847314,64,8,8192,22016,32768,True,304,1
0.048,0.05,0.04957142857142858,0.05,0.0005832118435198048,0.039,0.041,0.04010000000000001,0.04,0.0004358898943540677,1.153,1.188,1.1825500000000002,1.187,0.011249333313579085,0.026000000000000002,0.027,0.026800000000000008,0.027,0.00039999999999999893,0.77,0.794,0.78955,0.793,0.008249090858997742,0.04,0.042,0.041150000000000006,0.041,0.0005722761571129803,3.837,3.952,3.9358499999999994,3.948,0.03423196605513619,0.10300000000000001,0.10400000000000001,0.10335000000000001,0.10300000000000001,0.00047696960070847314,2.298,2.369,2.3470999999999997,2.351,0.018157367650625984,0.027,0.028,0.02705,0.027,0.0002179449471770339,64,8,8192,22016,32768,True,296,1
0.048,0.05,0.04900000000000001,0.049,0.0006900655593423548,0.035,0.037,0.03595000000000001,0.036000000000000004,0.000497493718553309,1.169,1.205,1.1938999999999997,1.204,0.015056227947264881,0.026000000000000002,0.027,0.026550000000000008,0.027,0.0004974937185533087,0.781,0.806,0.79815,0.804,0.010238530167948923,0.035,0.036000000000000004,0.03585000000000001,0.036000000000000004,0.00035707142142714284,3.89,4.0120000000000005,3.9761499999999996,4.006,0.04756603304880495,0.089,0.091,0.09045,0.0905,0.0005894913061275802,2.299,2.379,2.34515,2.349,0.02191865643692604,0.025,0.027,0.025900000000000006,0.026000000000000002,0.00043588989435406727,64,8,8192,22016,32768,True,288,1
0.044,0.048,0.04614285714285715,0.046,0.0009404008408634055,0.034,0.036000000000000004,0.03480000000000001,0.035,0.0006000000000000006,1.105,1.173,1.1525,1.153,0.021574290254838056,0.025,0.027,0.025800000000000007,0.026000000000000002,0.0005099019513592785,0.738,0.797,0.7715500000000001,0.77,0.016420946988526593,0.033,0.035,0.03425000000000001,0.034,0.0006224949798994372,3.677,3.9250000000000003,3.8432500000000003,3.835,0.06787700273288445,0.08700000000000001,0.088,0.08780000000000002,0.088,0.00039999999999999476,2.213,2.327,2.29235,2.294,0.026663223736075128,0.024,0.025,0.024600000000000004,0.025,0.0004898979485566361,64,8,8192,22016,32768,True,280,1
0.044,0.047,0.04514285714285715,0.045,0.0007737179432986635,0.032,0.033,0.03275000000000001,0.033,0.0004330127018922197,1.122,1.189,1.1556,1.153,0.02275829519098476,0.024,0.026000000000000002,0.025050000000000006,0.025,0.0003840572873934307,0.75,0.799,0.7721,0.77,0.015397727104998335,0.033,0.035,0.033350000000000005,0.033,0.0005722761571129803,3.735,3.966,3.8490500000000005,3.834,0.07115860805271564,0.085,0.08700000000000001,0.08585000000000002,0.08600000000000001,0.0006538348415311016,2.22,2.341,2.2768,2.274,0.03544516892328204,0.022,0.024,0.023000000000000003,0.023,0.00044721359549995833,64,8,8192,22016,32768,True,272,1
0.043000000000000003,0.045,0.04404761904761906,0.044,0.0005753831415997403,0.033,0.034,0.03370000000000001,0.034,0.00045825756949558437,1.135,1.17,1.16355,1.169,0.011020322136852414,0.024,0.026000000000000002,0.024900000000000005,0.025,0.00043588989435406776,0.758,0.782,0.77755,0.781,0.007572813215707892,0.033,0.034,0.03330000000000001,0.033,0.0004582575694955844,3.7800000000000002,3.8930000000000002,3.87415,3.8914999999999997,0.03534299789208598,0.084,0.08600000000000001,0.08505,0.085,0.00038405728739343076,2.244,2.306,2.28315,2.2895000000000003,0.017967401036321315,0.022,0.023,0.022050000000000004,0.022,0.00021794494717703388,64,8,8192,22016,32768,True,264,1
0.048,0.052000000000000005,0.05000000000000001,0.05,0.0014474937289114934,0.035,0.037,0.03590000000000001,0.036000000000000004,0.0006999999999999986,0.766,0.8210000000000001,0.79515,0.8025,0.019092603279804474,0.026000000000000002,0.028,0.02745000000000001,0.0275,0.0005894913061275799,0.593,0.646,0.6219,0.629,0.018206866836443895,0.035,0.038,0.03655000000000001,0.037,0.0006689544080129801,3.097,3.343,3.2393499999999995,3.2880000000000003,0.08535002929114903,0.08600000000000001,0.089,0.08785000000000001,0.088,0.0011079259903080123,1.532,1.667,1.6096499999999998,1.6235,0.046463184350623236,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,64,8,8192,22016,32768,True,256,1
0.045,0.049,0.04676190476190477,0.047,0.001411003084764673,0.034,0.036000000000000004,0.034600000000000006,0.0345,0.0006633249580710807,0.745,0.795,0.76865,0.764,0.018431698239717378,0.026000000000000002,0.028,0.026650000000000007,0.027,0.0006538348415311001,0.5740000000000001,0.624,0.5976999999999999,0.5934999999999999,0.01821839729504216,0.034,0.036000000000000004,0.035100000000000006,0.035,0.0007681145747868615,3.0100000000000002,3.235,3.12305,3.154,0.08029849002316293,0.085,0.088,0.0861,0.08600000000000001,0.0009949874371066195,1.484,1.609,1.5468500000000003,1.545,0.04744077887218968,0.021,0.023,0.022050000000000004,0.022,0.0004974937185533097,64,8,8192,22016,32768,True,248,1
